relative_im_path,class,xmin,xmax,ymin,ymax
datasets/213/25.jpg,213,66,127,710,452,
datasets/213/74.jpg,213,160,169,533,329,
datasets/213/91.jpg,213,176,141,1229,779,
datasets/213/108.jpg,213,70,194,1538,896,
datasets/213/52.jpg,213,128,392,1823,1173,
datasets/213/110.jpg,213,136,176,1761,996,
datasets/213/145.jpg,213,327,727,2578,1659,
datasets/213/106.jpg,213,54,95,475,281,
datasets/213/164.jpg,213,63,266,1567,867,
datasets/213/104.jpg,213,55,100,698,364,
datasets/213/28.jpg,213,135,114,751,416,
datasets/213/101.jpg,213,170,132,827,577,
datasets/213/60.jpg,213,152,33,861,617,
datasets/213/84.jpg,213,183,215,1691,936,
datasets/213/46.jpg,213,123,179,862,509,
datasets/213/220.jpg,213,21,3,572,382,
datasets/213/191.jpg,213,7,77,314,201,
datasets/213/114.jpg,213,217,191,701,482,
datasets/213/118.jpg,213,93,40,566,380,
datasets/213/51.jpg,213,815,782,1542,1027,
datasets/213/187.jpg,213,31,18,478,231,
datasets/213/111.jpg,213,63,75,478,323,
datasets/213/119.jpg,213,484,388,3499,2527,
datasets/213/155.jpg,213,10,23,571,415,
datasets/213/53.jpg,213,265,259,763,502,
datasets/213/102.jpg,213,93,135,851,556,
datasets/213/160.jpg,213,112,172,524,469,
datasets/213/186.jpg,213,58,94,666,374,
datasets/213/128.jpg,213,41,309,1559,980,
datasets/213/23.jpg,213,42,131,1868,925,
datasets/213/32.jpg,213,93,144,757,396,
datasets/213/85.jpg,213,37,136,606,358,
datasets/213/58.jpg,213,30,36,783,381,
datasets/213/125.jpg,213,894,202,1280,512,
datasets/213/146.jpg,213,1077,36,1380,177,
datasets/213/172.jpg,213,50,33,544,270,
datasets/213/133.jpg,213,289,341,1176,751,
datasets/213/140.jpg,213,55,135,1866,921,
datasets/213/21.jpg,213,252,15,320,70,
datasets/213/14.jpg,213,42,66,685,328,
datasets/213/117.jpg,213,540,109,639,231,
datasets/213/122.jpg,213,103,186,885,547,
datasets/213/79.jpg,213,61,36,583,475,
datasets/213/43.jpg,213,244,313,904,672,
datasets/213/184.jpg,213,59,3,565,351,
datasets/213/63.jpg,213,189,141,1192,693,
datasets/213/139.jpg,213,218,139,685,457,
datasets/213/226.jpg,213,92,72,549,433,
datasets/213/161.jpg,213,53,178,968,467,
datasets/213/17.jpg,213,183,275,1001,647,
datasets/213/188.jpg,213,146,157,1295,859,
datasets/213/203.jpg,213,21,72,527,290,
datasets/213/167.jpg,213,914,86,1169,667,
datasets/213/116.jpg,213,31,18,619,447,
datasets/213/163.jpg,213,60,98,426,230,
datasets/213/195.jpg,213,88,66,959,525,
datasets/213/171.jpg,213,91,97,725,494,
datasets/213/99.jpg,213,262,334,1107,602,
datasets/213/153.jpg,213,84,234,1490,955,
datasets/213/150.jpg,213,104,158,815,579,
datasets/213/44.jpg,213,85,57,370,265,
datasets/213/213.jpg,213,914,86,1169,667,
datasets/213/223.jpg,213,90,117,933,649,
datasets/213/67.jpg,213,99,77,395,249,
datasets/213/83.jpg,213,173,111,1067,637,
datasets/213/59.jpg,213,109,148,542,456,
datasets/213/1.jpg,213,228,62,954,343,
datasets/213/77.jpg,213,44,35,968,540,
datasets/213/22.jpg,213,45,133,603,393,
datasets/213/35.jpg,213,367,124,1052,693,
datasets/213/123.jpg,213,17,14,548,218,
datasets/213/170.jpg,213,19,95,617,401,
datasets/213/132.jpg,213,33,129,780,489,
datasets/213/41.jpg,213,5,257,637,456,
datasets/213/202.jpg,213,18,250,118,549,
datasets/213/212.jpg,213,62,101,1486,1112,
datasets/213/179.jpg,213,92,72,549,433,
datasets/213/48.jpg,213,843,133,970,261,
datasets/213/62.jpg,213,59,25,606,388,
datasets/213/136.jpg,213,27,37,614,427,
datasets/213/229.jpg,213,99,2,1533,920,
datasets/213/192.jpg,213,163,53,588,318,
datasets/213/207.jpg,213,53,178,968,467,
datasets/213/193.jpg,213,0,9,640,476,
datasets/213/196.jpg,213,104,158,815,579,
datasets/213/90.jpg,213,57,180,723,542,
datasets/213/227.jpg,213,78,83,296,184,
datasets/213/47.jpg,213,150,18,887,384,
datasets/213/182.jpg,213,99,2,1533,920,
datasets/213/11.jpg,213,62,230,612,440,
datasets/213/34.jpg,213,312,179,969,462,
datasets/213/190.jpg,213,1077,36,1380,177,
datasets/213/228.jpg,213,41,137,609,377,
datasets/213/92.jpg,213,135,145,375,250,
datasets/213/135.jpg,213,130,221,420,426,
datasets/213/73.jpg,213,206,250,1396,729,
datasets/213/65.jpg,213,241,191,1503,780,
datasets/213/4.jpg,213,137,42,901,308,
datasets/213/50.jpg,213,68,111,740,484,
datasets/213/142.jpg,213,59,3,565,351,
datasets/213/57.jpg,213,110,5,534,345,
datasets/213/113.jpg,213,62,151,742,443,
datasets/213/185.jpg,213,43,180,735,405,
datasets/213/75.jpg,213,122,30,414,185,
datasets/213/219.jpg,213,189,345,992,684,
datasets/213/158.jpg,213,59,114,746,474,
datasets/213/71.jpg,213,169,185,468,319,
datasets/213/10.jpg,213,885,306,1875,705,
datasets/213/98.jpg,213,37,113,595,338,
datasets/213/94.jpg,213,43,15,353,230,
datasets/213/129.jpg,213,1296,506,1599,672,
datasets/213/38.jpg,213,157,105,912,651,
datasets/213/49.jpg,213,21,100,664,403,
datasets/213/225.jpg,213,36,107,602,371,
datasets/213/222.jpg,213,556,176,703,277,
datasets/213/180.jpg,213,78,83,296,184,
datasets/213/87.jpg,213,39,87,411,234,
datasets/213/151.jpg,213,25,112,747,437,
datasets/213/56.jpg,213,192,388,1226,783,
datasets/213/175.jpg,213,556,176,703,277,
datasets/213/66.jpg,213,17,81,634,380,
datasets/213/33.jpg,213,16,163,1070,679,
datasets/213/197.jpg,213,25,112,747,437,
datasets/213/174.jpg,213,1420,349,1453,391,
datasets/213/200.jpg,213,130,56,877,626,
datasets/213/215.jpg,213,25,79,622,373,
datasets/213/12.jpg,213,107,49,656,455,
datasets/213/97.jpg,213,100,107,603,461,
datasets/213/126.jpg,213,4,181,430,416,
datasets/213/9.jpg,213,149,110,1135,596,
datasets/213/183.jpg,213,107,128,904,712,
datasets/213/8.jpg,213,123,68,800,332,
datasets/213/82.jpg,213,14,133,994,576,
datasets/213/137.jpg,213,404,326,1186,662,
datasets/213/45.jpg,213,134,126,500,313,
datasets/213/20.jpg,213,82,127,260,245,
datasets/213/168.jpg,213,19,15,547,204,
datasets/213/26.jpg,213,69,127,713,446,
datasets/213/109.jpg,213,214,32,838,581,
datasets/213/29.jpg,213,124,234,624,432,
datasets/213/120.jpg,213,52,75,490,316,
datasets/213/218.jpg,213,50,33,544,270,
datasets/213/89.jpg,213,155,152,1766,976,
datasets/213/95.jpg,213,49,105,601,394,
datasets/213/72.jpg,213,884,300,1019,375,
datasets/213/31.jpg,213,294,95,1297,410,
datasets/213/159.jpg,213,773,197,1020,347,
datasets/213/166.jpg,213,62,101,1486,1112,
datasets/213/211.jpg,213,572,128,648,251,
datasets/213/141.jpg,213,24,29,618,419,
datasets/213/70.jpg,213,37,79,488,314,
datasets/213/143.jpg,213,43,180,735,405,
datasets/213/80.jpg,213,49,36,559,264,
datasets/213/210.jpg,213,63,266,1567,867,
datasets/214/157.jpg,214,45,38,429,320,
datasets/214/69.jpg,214,26,58,618,406,
datasets/214/165.jpg,214,727,79,805,351,
datasets/214/138.jpg,214,194,133,521,409,
datasets/214/6.jpg,214,75,29,90,62,
datasets/214/96.jpg,214,27,45,624,437,
datasets/214/54.jpg,214,194,191,732,516,
datasets/214/149.jpg,214,845,388,2635,1544,
datasets/214/81.jpg,214,768,282,1023,435,
datasets/214/76.jpg,214,11,19,351,240,
datasets/214/78.jpg,214,3,97,565,549,
datasets/214/61.jpg,214,89,32,299,234,
datasets/214/7.jpg,214,295,337,1568,905,
datasets/214/105.jpg,214,151,63,874,495,
datasets/214/152.jpg,214,72,44,526,396,
datasets/214/154.jpg,214,41,8,566,400,
datasets/214/134.jpg,214,787,187,1014,398,
datasets/214/148.jpg,214,507,106,551,158,
datasets/214/15.jpg,214,136,285,895,838,
datasets/214/156.jpg,214,427,35,456,125,
datasets/214/93.jpg,214,242,107,259,128,
datasets/214/42.jpg,214,129,120,1276,916,
datasets/214/88.jpg,214,479,349,1076,748,
datasets/214/2.jpg,214,387,504,1790,1224,
datasets/214/86.jpg,214,307,212,698,468,
datasets/214/127.jpg,214,3,224,313,393,
datasets/214/121.jpg,214,311,165,1341,952,
datasets/214/24.jpg,214,10,28,341,191,
datasets/214/103.jpg,214,179,50,588,339,
datasets/214/68.jpg,214,13,156,726,439,
datasets/214/13.jpg,214,30,74,601,363,
datasets/214/162.jpg,214,49,77,978,710,
datasets/214/55.jpg,214,267,139,760,550,
datasets/214/5.jpg,214,59,43,498,368,
datasets/214/130.jpg,214,87,292,552,498,
datasets/214/30.jpg,214,877,261,1892,820,
datasets/214/40.jpg,214,112,111,1746,1280,
datasets/214/147.jpg,214,75,82,185,162,
datasets/214/39.jpg,214,390,206,872,510,
datasets/214/124.jpg,214,145,32,904,671,
datasets/214/18.jpg,214,176,141,1229,779,
datasets/214/115.jpg,214,63,108,152,151,
datasets/214/16.jpg,214,251,238,1631,1115,
datasets/214/3.jpg,214,367,124,1052,693,
datasets/214/100.jpg,214,355,429,748,695,
datasets/214/144.jpg,214,188,111,601,475,
datasets/214/27.jpg,214,114,92,498,373,
datasets/214/19.jpg,214,98,6,912,516,
datasets/214/64.jpg,214,208,22,755,485,
datasets/214/37.jpg,214,267,179,635,505,
datasets/214/107.jpg,214,61,68,597,436,
datasets/214/36.jpg,214,37,77,584,314,
datasets/214/131.jpg,214,211,167,426,257,
datasets/214/112.jpg,214,222,88,1682,1273,
datasets/214/25.jpg,214,60,20,592,313,
datasets/214/74.jpg,214,152,96,869,715,
datasets/214/91.jpg,214,31,102,628,406,
datasets/214/108.jpg,214,14,51,512,345,
datasets/214/52.jpg,214,364,73,1891,981,
datasets/214/110.jpg,214,1752,253,2048,1367,
datasets/214/145.jpg,214,813,312,1023,426,
datasets/214/106.jpg,214,0,187,48,378,
datasets/214/164.jpg,214,27,45,624,437,
datasets/214/104.jpg,214,202,305,1533,980,
datasets/214/28.jpg,214,479,388,3084,1914,
datasets/214/101.jpg,214,1509,330,1919,592,
datasets/214/60.jpg,214,6,27,392,245,
datasets/214/84.jpg,214,88,22,536,387,
datasets/214/46.jpg,214,1,67,6,98,
datasets/214/114.jpg,214,232,163,707,477,
datasets/214/118.jpg,214,443,470,490,500,
datasets/214/51.jpg,214,161,91,712,506,
datasets/214/111.jpg,214,347,240,641,453,
datasets/214/119.jpg,214,30,115,614,366,
datasets/214/155.jpg,214,204,23,1190,677,
datasets/214/53.jpg,214,190,746,896,1238,
datasets/214/102.jpg,214,134,142,658,586,
datasets/214/160.jpg,214,479,349,1076,748,
datasets/214/128.jpg,214,520,181,1294,689,
datasets/214/23.jpg,214,51,0,720,589,
datasets/214/32.jpg,214,5,43,334,197,
datasets/214/85.jpg,214,307,239,1436,904,
datasets/214/58.jpg,214,107,90,571,325,
datasets/214/125.jpg,214,30,126,1226,798,
datasets/214/146.jpg,214,101,53,537,286,
datasets/214/133.jpg,214,45,224,464,470,
datasets/214/140.jpg,214,4,398,224,764,
datasets/214/21.jpg,214,0,37,582,396,
datasets/214/14.jpg,214,1109,159,1164,226,
datasets/214/117.jpg,214,65,77,576,348,
datasets/214/122.jpg,214,510,1,609,24,
datasets/214/79.jpg,214,76,92,935,468,
datasets/214/43.jpg,214,123,21,768,523,
datasets/214/63.jpg,214,2426,629,2587,884,
datasets/214/139.jpg,214,418,410,1599,1066,
datasets/214/161.jpg,214,240,94,656,489,
datasets/214/17.jpg,214,219,182,536,473,
datasets/214/167.jpg,214,891,261,1901,822,
datasets/214/116.jpg,214,46,85,1255,838,
datasets/214/163.jpg,214,208,161,626,346,
datasets/214/99.jpg,214,241,49,270,82,
datasets/214/153.jpg,214,70,57,968,622,
datasets/214/150.jpg,214,297,107,667,379,
datasets/214/44.jpg,214,84,19,1052,669,
datasets/214/67.jpg,214,906,243,1023,444,
datasets/214/83.jpg,214,874,747,989,842,
datasets/214/59.jpg,214,64,107,722,431,
datasets/214/1.jpg,214,1069,106,1167,228,
datasets/214/77.jpg,214,1139,648,1273,745,
datasets/214/22.jpg,214,251,68,679,337,
datasets/214/35.jpg,214,189,16,952,607,
datasets/214/123.jpg,214,12,146,592,487,
datasets/214/132.jpg,214,0,140,138,415,
datasets/214/41.jpg,214,159,65,960,581,
datasets/214/48.jpg,214,182,20,1543,1227,
datasets/214/62.jpg,214,3,37,393,276,
datasets/214/136.jpg,214,305,187,639,418,
datasets/214/90.jpg,214,62,79,592,380,
datasets/214/47.jpg,214,542,88,623,153,
datasets/214/11.jpg,214,289,92,1565,977,
datasets/214/34.jpg,214,1176,346,1378,560,
datasets/214/92.jpg,214,240,94,656,489,
datasets/214/135.jpg,214,66,13,605,471,
datasets/214/73.jpg,214,23,23,616,400,
datasets/214/65.jpg,214,82,239,1160,984,
datasets/214/4.jpg,214,260,103,337,159,
datasets/214/50.jpg,214,471,120,636,308,
datasets/214/142.jpg,214,1435,315,1670,403,
datasets/214/57.jpg,214,655,913,2173,1676,
datasets/214/113.jpg,214,1834,212,1920,801,
datasets/214/75.jpg,214,37,82,407,246,
datasets/214/158.jpg,214,54,88,952,658,
datasets/214/71.jpg,214,794,217,854,273,
datasets/214/10.jpg,214,267,167,848,613,
datasets/214/98.jpg,214,0,172,53,273,
datasets/214/94.jpg,214,861,575,2944,2171,
datasets/214/129.jpg,214,403,228,796,454,
datasets/214/38.jpg,214,1446,380,1527,447,
datasets/214/49.jpg,214,491,447,1777,1315,
datasets/214/87.jpg,214,9,61,611,426,
datasets/214/151.jpg,214,11,77,618,348,
datasets/214/56.jpg,214,78,63,414,270,
datasets/214/66.jpg,214,143,4,1615,1134,
datasets/214/33.jpg,214,346,176,740,475,
datasets/214/12.jpg,214,64,111,705,435,
datasets/214/97.jpg,214,136,118,1796,1019,
datasets/214/126.jpg,214,292,411,1043,754,
datasets/214/9.jpg,214,473,279,1116,738,
datasets/214/8.jpg,214,908,194,1078,233,
datasets/214/82.jpg,214,125,30,475,239,
datasets/214/137.jpg,214,90,31,854,485,
datasets/214/45.jpg,214,83,70,659,403,
datasets/214/20.jpg,214,310,15,901,485,
datasets/214/26.jpg,214,300,52,795,365,
datasets/214/109.jpg,214,409,116,478,240,
datasets/214/29.jpg,214,585,284,614,322,
datasets/214/120.jpg,214,107,367,286,421,
datasets/214/89.jpg,214,52,13,1181,898,
datasets/214/95.jpg,214,0,131,103,216,
datasets/214/72.jpg,214,49,63,140,108,
datasets/214/31.jpg,214,186,298,1176,967,
datasets/214/159.jpg,214,46,0,966,670,
datasets/214/166.jpg,214,355,429,748,695,
datasets/214/141.jpg,214,75,47,224,173,
datasets/214/70.jpg,214,208,161,626,346,
datasets/214/143.jpg,214,234,64,738,505,
datasets/214/80.jpg,214,0,169,293,316,
datasets/215/238.jpg,215,4,1,526,396,
datasets/215/173.jpg,215,74,86,962,645,
datasets/215/249.jpg,215,104,74,559,396,
datasets/215/157.jpg,215,20,18,1640,876,
datasets/215/69.jpg,215,42,355,1971,1718,
datasets/215/165.jpg,215,286,862,2124,1653,
datasets/215/234.jpg,215,78,199,1557,896,
datasets/215/138.jpg,215,30,49,621,431,
datasets/215/248.jpg,215,24,77,635,394,
datasets/215/6.jpg,215,92,39,1002,352,
datasets/215/221.jpg,215,9,3,696,376,
datasets/215/96.jpg,215,58,90,597,332,
datasets/215/261.jpg,215,60,110,1534,993,
datasets/215/266.jpg,215,1,127,121,214,
datasets/215/245.jpg,215,125,75,679,457,
datasets/215/54.jpg,215,144,33,807,367,
datasets/215/149.jpg,215,60,189,678,382,
datasets/215/259.jpg,215,129,98,481,288,
datasets/215/239.jpg,215,146,132,521,441,
datasets/215/244.jpg,215,0,64,125,135,
datasets/215/81.jpg,215,21,21,626,316,
datasets/215/76.jpg,215,77,90,569,338,
datasets/215/78.jpg,215,82,69,630,330,
datasets/215/178.jpg,215,4,60,85,120,
datasets/215/61.jpg,215,43,148,590,422,
datasets/215/236.jpg,215,41,45,532,417,
datasets/215/7.jpg,215,294,335,1970,973,
datasets/215/105.jpg,215,337,483,1754,1096,
datasets/215/152.jpg,215,8,37,615,344,
datasets/215/154.jpg,215,91,104,606,399,
datasets/215/134.jpg,215,60,92,1509,1018,
datasets/215/148.jpg,215,58,183,1233,747,
datasets/215/255.jpg,215,308,58,798,310,
datasets/215/15.jpg,215,850,356,2144,949,
datasets/215/156.jpg,215,25,90,512,326,
datasets/215/93.jpg,215,66,73,603,318,
datasets/215/194.jpg,215,54,30,593,441,
datasets/215/42.jpg,215,595,299,1999,827,
datasets/215/199.jpg,215,46,78,268,207,
datasets/215/88.jpg,215,77,49,998,317,
datasets/215/2.jpg,215,123,277,1170,591,
datasets/215/250.jpg,215,40,27,610,407,
datasets/215/86.jpg,215,24,92,606,381,
datasets/215/241.jpg,215,221,113,833,565,
datasets/215/274.jpg,215,14,59,213,183,
datasets/215/205.jpg,215,59,114,517,356,
datasets/215/127.jpg,215,21,46,632,347,
datasets/215/121.jpg,215,8,37,615,344,
datasets/215/270.jpg,215,119,84,627,322,
datasets/215/208.jpg,215,23,113,614,347,
datasets/215/24.jpg,215,112,41,1206,704,
datasets/215/206.jpg,215,62,58,479,358,
datasets/215/231.jpg,215,32,78,499,321,
datasets/215/198.jpg,215,83,72,634,357,
datasets/215/214.jpg,215,81,39,534,360,
datasets/215/209.jpg,215,63,153,1256,851,
datasets/215/176.jpg,215,109,108,428,347,
datasets/215/103.jpg,215,57,109,626,366,
datasets/215/68.jpg,215,33,76,858,519,
datasets/215/13.jpg,215,132,94,415,225,
datasets/215/162.jpg,215,29,73,638,415,
datasets/215/217.jpg,215,60,129,559,357,
datasets/215/55.jpg,215,23,108,582,395,
datasets/215/204.jpg,215,27,89,427,284,
datasets/215/5.jpg,215,38,97,597,362,
datasets/215/130.jpg,215,20,106,634,367,
datasets/215/30.jpg,215,21,62,619,308,
datasets/215/40.jpg,215,33,23,1176,752,
datasets/215/147.jpg,215,46,30,629,352,
datasets/215/39.jpg,215,187,13,282,357,
datasets/215/124.jpg,215,103,56,684,438,
datasets/215/216.jpg,215,79,43,587,419,
datasets/215/242.jpg,215,110,132,1214,814,
datasets/215/18.jpg,215,76,97,737,361,
datasets/215/115.jpg,215,97,216,1229,832,
datasets/215/169.jpg,215,126,129,562,468,
datasets/215/16.jpg,215,32,123,847,372,
datasets/215/177.jpg,215,15,82,616,346,
datasets/215/3.jpg,215,65,9,807,385,
datasets/215/273.jpg,215,1291,191,1598,369,
datasets/215/237.jpg,215,131,102,954,621,
datasets/215/100.jpg,215,96,62,540,360,
datasets/215/144.jpg,215,103,56,684,438,
datasets/215/230.jpg,215,19,66,554,368,
datasets/215/27.jpg,215,496,319,2523,1825,
datasets/215/19.jpg,215,321,34,1036,356,
datasets/215/64.jpg,215,73,158,1154,711,
datasets/215/189.jpg,215,61,41,555,406,
datasets/215/224.jpg,215,444,50,609,118,
datasets/215/37.jpg,215,487,231,1352,937,
datasets/215/107.jpg,215,122,369,1925,1239,
datasets/215/36.jpg,215,186,49,1106,656,
datasets/215/181.jpg,215,125,138,1211,839,
datasets/215/131.jpg,215,220,195,1755,1130,
datasets/215/112.jpg,215,76,34,535,407,
datasets/215/25.jpg,215,106,73,542,379,
datasets/215/74.jpg,215,150,104,479,298,
datasets/215/91.jpg,215,27,89,427,284,
datasets/215/108.jpg,215,64,110,937,544,
datasets/215/52.jpg,215,149,441,1730,1151,
datasets/215/110.jpg,215,105,225,848,550,
datasets/215/145.jpg,215,83,274,1362,847,
datasets/215/106.jpg,215,91,95,521,407,
datasets/215/164.jpg,215,621,179,640,203,
datasets/215/260.jpg,215,10,123,596,359,
datasets/215/104.jpg,215,220,195,1755,1130,
datasets/215/28.jpg,215,102,70,796,268,
datasets/215/101.jpg,215,34,153,622,337,
datasets/215/60.jpg,215,136,95,415,226,
datasets/215/84.jpg,215,74,109,563,382,
datasets/215/46.jpg,215,45,317,1094,672,
datasets/215/220.jpg,215,58,88,987,510,
datasets/215/235.jpg,215,2,6,219,109,
datasets/215/191.jpg,215,184,207,1150,596,
datasets/215/114.jpg,215,77,90,569,338,
datasets/215/253.jpg,215,229,25,1163,678,
datasets/215/118.jpg,215,72,146,578,414,
datasets/215/271.jpg,215,1,79,151,333,
datasets/215/51.jpg,215,330,430,2034,1614,
datasets/215/187.jpg,215,9,5,273,149,
datasets/215/254.jpg,215,195,129,1051,590,
datasets/215/256.jpg,215,90,157,1477,1047,
datasets/215/111.jpg,215,23,16,635,378,
datasets/215/119.jpg,215,23,79,521,325,
datasets/215/155.jpg,215,20,106,634,367,
datasets/215/53.jpg,215,64,167,926,499,
datasets/215/102.jpg,215,43,72,604,381,
datasets/215/160.jpg,215,61,135,476,341,
datasets/215/186.jpg,215,43,32,567,357,
datasets/215/243.jpg,215,171,406,1004,813,
datasets/215/265.jpg,215,18,165,146,290,
datasets/215/128.jpg,215,118,154,535,385,
datasets/215/23.jpg,215,39,105,730,401,
datasets/215/32.jpg,215,17,12,1200,870,
datasets/215/85.jpg,215,72,146,578,414,
datasets/215/268.jpg,215,114,133,1188,948,
datasets/215/58.jpg,215,47,105,567,364,
datasets/215/125.jpg,215,42,93,548,371,
datasets/215/146.jpg,215,10,109,1149,668,
datasets/215/172.jpg,215,147,89,561,374,
datasets/215/133.jpg,215,129,44,544,279,
datasets/215/140.jpg,215,680,113,708,182,
datasets/215/21.jpg,215,124,38,578,355,
datasets/215/14.jpg,215,219,99,701,305,
datasets/215/117.jpg,215,82,69,630,330,
datasets/215/262.jpg,215,187,143,537,355,
datasets/215/122.jpg,215,4,118,144,190,
datasets/215/79.jpg,215,29,227,738,520,
datasets/215/43.jpg,215,172,27,215,122,
datasets/215/184.jpg,215,130,176,576,350,
datasets/215/264.jpg,215,98,44,913,658,
datasets/215/63.jpg,215,77,155,957,617,
datasets/215/139.jpg,215,40,27,610,407,
datasets/215/226.jpg,215,25,64,622,451,
datasets/215/161.jpg,215,75,59,582,430,
datasets/215/17.jpg,215,112,30,962,366,
datasets/215/188.jpg,215,52,56,609,347,
datasets/215/203.jpg,215,95,320,1929,1248,
datasets/215/167.jpg,215,96,193,760,440,
datasets/215/257.jpg,215,67,210,587,456,
datasets/215/116.jpg,215,298,19,984,541,
datasets/215/163.jpg,215,10,109,1149,668,
datasets/215/195.jpg,215,42,294,1241,662,
datasets/215/269.jpg,215,1332,90,1907,282,
datasets/215/171.jpg,215,5,248,315,468,
datasets/215/99.jpg,215,39,41,602,374,
datasets/215/153.jpg,215,91,95,521,407,
datasets/215/150.jpg,215,5,248,315,468,
datasets/215/44.jpg,215,803,46,1237,304,
datasets/215/213.jpg,215,88,216,1253,648,
datasets/215/223.jpg,215,69,173,1199,778,
datasets/215/67.jpg,215,75,137,945,596,
datasets/215/83.jpg,215,246,97,601,394,
datasets/215/59.jpg,215,23,32,619,361,
datasets/215/240.jpg,215,74,240,1159,810,
datasets/215/1.jpg,215,112,186,1072,663,
datasets/215/77.jpg,215,21,149,619,327,
datasets/215/22.jpg,215,22,81,514,306,
datasets/215/232.jpg,215,104,87,448,301,
datasets/215/35.jpg,215,0,9,1279,686,
datasets/215/123.jpg,215,68,112,574,384,
datasets/215/170.jpg,215,87,73,1196,616,
